SEASON_1,SEASON_2,TEAM_NAME,PLAYER_NAME,POSITION_GROUP,POSITION,SHOT_MADE,SHOT_TYPE,GAME_DATE,BASIC_ZONE,ZONE_NAME,YEAR
2004,2003-04,New York Knicks,Stephon Marbury,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Boston Celtics,Jumaine Jones,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Phoenix Suns,Joe Johnson,G,SG,True,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,Minnesota Timberwolves,Latrell Sprewell,F,SF,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Los Angeles Clippers,Predrag Drobnjak,C,C,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,New York Knicks,Anfernee Hardaway,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,Miami Heat,Caron Butler,F,SF,True,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Toronto Raptors,Donyell Marshall,F,PF,False,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,New Orleans Hornets,George Lynch,F,SF,True,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,Boston Celtics,Jumaine Jones,G,SG,True,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Indiana Pacers,Fred Jones,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Atlanta Hawks,Travis Hansen,F,SF,True,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,Golden State Warriors,Jason Richardson,G,SG,True,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,Cleveland Cavaliers,LeBron James,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Chicago Bulls,Kirk Hinrich,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Washington Wizards,Larry Hughes,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Philadelphia 76ers,Aaron McKie,F,SF,False,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,Golden State Warriors,Clifford Robinson,F,PF,True,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,Memphis Grizzlies,Jason Williams,G,PG,True,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Golden State Warriors,Mickael Pietrus,G,PG,True,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Phoenix Suns,Shawn Marion,F,SF,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Chicago Bulls,Jamal Crawford,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,Toronto Raptors,Morris Peterson,F,SF,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New Orleans Hornets,Baron Davis,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Chicago Bulls,Jamal Crawford,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Houston Rockets,Scott Padgett,F,PF,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Orlando Magic,Tyronn Lue,G,PG,True,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Denver Nuggets,Earl Boykins,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New Jersey Nets,Jason Kidd,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New Orleans Hornets,Jamaal Magloire,C,C,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Golden State Warriors,Brian Cardinal,F,PF,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Chicago Bulls,Chris Jefferies,F,SF-SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New Jersey Nets,Richard Jefferson,F,SF,False,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,Los Angeles Lakers,Devean George,F,SF,False,3PT Field Goal,04-14-2004,Left Corner 3,Left Side,2004
2004,2003-04,Phoenix Suns,Joe Johnson,G,SG,True,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Philadelphia 76ers,John Salmons,G,SG,False,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,Washington Wizards,Steve Blake,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Houston Rockets,Jim Jackson,F,SF,False,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,Miami Heat,Rasual Butler,F,SF,True,3PT Field Goal,04-14-2004,Left Corner 3,Left Side,2004
2004,2003-04,Seattle SuperSonics,Rashard Lewis,F,SF,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New Jersey Nets,Brandon Armstrong,G,SG,True,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Phoenix Suns,Amar'e Stoudemire,F,PF,True,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,Sacramento Kings,Peja Stojakovic,F,SF,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New Orleans Hornets,David Wesley,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Los Angeles Clippers,Quentin Richardson,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,Seattle SuperSonics,Ray Allen,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Memphis Grizzlies,Stromile Swift,F,PF,False,3PT Field Goal,04-14-2004,Backcourt,Back Court,2004
2004,2003-04,Chicago Bulls,Jannero Pargo,G,PG,True,3PT Field Goal,04-14-2004,Left Corner 3,Left Side,2004
2004,2003-04,New Orleans Hornets,Baron Davis,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Chicago Bulls,Kirk Hinrich,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Los Angeles Lakers,Kobe Bryant,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Dallas Mavericks,Marquis Daniels,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Washington Wizards,Jarvis Hayes,F,SF,False,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,Miami Heat,Eddie Jones,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Minnesota Timberwolves,Wally Szczerbiak,F,SF,True,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,Los Angeles Clippers,Matt Barnes,F,SF,False,3PT Field Goal,04-14-2004,Left Corner 3,Left Side,2004
2004,2003-04,Cleveland Cavaliers,Jeff McInnis,G,SG-PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Utah Jazz,Raul Lopez,G,PG,True,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Chicago Bulls,Kirk Hinrich,G,PG,True,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Toronto Raptors,Vince Carter,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New York Knicks,Stephon Marbury,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Washington Wizards,Steve Blake,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,Chicago Bulls,Jamal Crawford,G,SG,True,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,New Orleans Hornets,Shammond Williams,G,SG-PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,Boston Celtics,Chucky Atkins,G,PG,False,3PT Field Goal,04-14-2004,Left Corner 3,Left Side,2004
2004,2003-04,Toronto Raptors,Donyell Marshall,F,PF,False,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,Dallas Mavericks,Antoine Walker,F,PF,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Washington Wizards,Jarvis Hayes,F,SF,False,3PT Field Goal,04-14-2004,Left Corner 3,Left Side,2004
2004,2003-04,Philadelphia 76ers,John Salmons,G,SG,False,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,Seattle SuperSonics,Ray Allen,G,SG,True,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,Los Angeles Lakers,Gary Payton,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Golden State Warriors,Brian Cardinal,F,PF,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Orlando Magic,Tyronn Lue,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,Cleveland Cavaliers,Kevin Ollie,G,PG,True,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Golden State Warriors,Jason Richardson,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Seattle SuperSonics,Ray Allen,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Milwaukee Bucks,Damon Jones,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Seattle SuperSonics,Ray Allen,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,New Orleans Hornets,David Wesley,G,SG,True,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Miami Heat,Rafer Alston,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Atlanta Hawks,Stephen Jackson,F,SF,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,New Jersey Nets,Zoran Planinic,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Golden State Warriors,Mike Dunleavy,F,SF,True,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Chicago Bulls,Jamal Crawford,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Chicago Bulls,Jamal Crawford,G,SG,False,3PT Field Goal,04-14-2004,Left Corner 3,Left Side,2004
2004,2003-04,Toronto Raptors,Donyell Marshall,F,PF,True,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Atlanta Hawks,Travis Hansen,F,SF,False,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,Utah Jazz,Raul Lopez,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,Indiana Pacers,Al Harrington,F,PF,True,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Chicago Bulls,Ronald Dupree,F,SF,False,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,Los Angeles Lakers,Gary Payton,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Phoenix Suns,Shawn Marion,F,SF,False,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,Los Angeles Clippers,Keyon Dooling,G,PG,True,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,Houston Rockets,Eric Piatkowski,F,SF,False,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,Phoenix Suns,Joe Johnson,G,SG,False,3PT Field Goal,04-14-2004,Left Corner 3,Left Side,2004
2004,2003-04,Seattle SuperSonics,Luke Ridnour,G,PG,True,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,San Antonio Spurs,Hedo Turkoglu,F,SF,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,San Antonio Spurs,Tony Parker,G,PG,False,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,Philadelphia 76ers,Kyle Korver,F,SF,False,3PT Field Goal,04-14-2004,Left Corner 3,Left Side,2004
2004,2003-04,Portland Trail Blazers,Desmond Ferguson,F,SF,True,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,New Jersey Nets,Lucious Harris,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Los Angeles Lakers,Kobe Bryant,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Indiana Pacers,Jonathan Bender,F,SF,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Miami Heat,Rafer Alston,G,PG,True,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,Houston Rockets,Eric Piatkowski,F,SF,False,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,New Jersey Nets,Lucious Harris,G,PG,True,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New Orleans Hornets,Baron Davis,G,PG,True,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,New Orleans Hornets,Baron Davis,G,PG,True,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,Atlanta Hawks,Chris Crawford,F,PF,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Washington Wizards,Juan Dixon,G,SG,True,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,Atlanta Hawks,Jason Terry,G,PG,False,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,Miami Heat,Rasual Butler,F,SF,True,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Indiana Pacers,Anthony Johnson,G,PG,True,3PT Field Goal,04-14-2004,Left Corner 3,Left Side,2004
2004,2003-04,Orlando Magic,Derrick Dial,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,Dallas Mavericks,Antoine Walker,F,PF,False,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,Philadelphia 76ers,Kyle Korver,F,SF,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Los Angeles Lakers,Kareem Rush,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Boston Celtics,Marcus Banks,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,Golden State Warriors,Brian Cardinal,F,PF,False,3PT Field Goal,04-14-2004,Left Corner 3,Left Side,2004
2004,2003-04,Cleveland Cavaliers,Dajuan Wagner,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New Jersey Nets,Tamar Slay,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Washington Wizards,Gilbert Arenas,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,San Antonio Spurs,Tony Parker,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Orlando Magic,Reece Gaines,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,Toronto Raptors,Donyell Marshall,F,PF,True,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Seattle SuperSonics,Ray Allen,G,SG,True,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,Portland Trail Blazers,Dan Dickau,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Dallas Mavericks,Antawn Jamison,F,SF,True,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Seattle SuperSonics,Vladimir Radmanovic,F,PF,True,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New Orleans Hornets,David Wesley,G,SG,False,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,Chicago Bulls,Linton Johnson,F,SF,False,3PT Field Goal,04-14-2004,Left Corner 3,Left Side,2004
2004,2003-04,San Antonio Spurs,Hedo Turkoglu,F,SF,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Dallas Mavericks,Michael Finley,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Houston Rockets,Eric Piatkowski,F,SF,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Los Angeles Lakers,Derek Fisher,G,SG,True,3PT Field Goal,04-14-2004,Left Corner 3,Left Side,2004
2004,2003-04,Dallas Mavericks,Michael Finley,G,SG,False,3PT Field Goal,04-14-2004,Left Corner 3,Left Side,2004
2004,2003-04,Boston Celtics,Jiri Welsch,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Portland Trail Blazers,Dan Dickau,G,PG,True,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,San Antonio Spurs,Manu Ginobili,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Chicago Bulls,Ronald Dupree,F,SF,True,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,New Jersey Nets,Lucious Harris,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Phoenix Suns,Casey Jacobsen,F,SF,True,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New Orleans Hornets,Baron Davis,G,PG,True,3PT Field Goal,04-14-2004,Left Corner 3,Left Side,2004
2004,2003-04,Houston Rockets,Bostjan Nachbar,F,SF,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Indiana Pacers,Jonathan Bender,F,SF,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,New Orleans Hornets,Baron Davis,G,PG,True,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,Milwaukee Bucks,Toni Kukoc,F,PF,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Atlanta Hawks,Chris Crawford,F,PF,True,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Toronto Raptors,Vince Carter,G,SG,True,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Sacramento Kings,Doug Christie,G,SG,True,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,Portland Trail Blazers,Darius Miles,F,SF,False,3PT Field Goal,04-14-2004,Above the Break 3,Back Court,2004
2004,2003-04,Orlando Magic,Derrick Dial,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Miami Heat,Rafer Alston,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,San Antonio Spurs,Hedo Turkoglu,F,SF,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Chicago Bulls,Jamal Crawford,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Seattle SuperSonics,Vladimir Radmanovic,F,PF,True,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Memphis Grizzlies,Mike Miller,F,SF,True,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Atlanta Hawks,Chris Crawford,F,PF,True,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Boston Celtics,Marcus Banks,G,PG,True,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Indiana Pacers,Anthony Johnson,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Orlando Magic,Reece Gaines,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Los Angeles Lakers,Devean George,F,SF,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Los Angeles Clippers,Eddie House,G,SG,False,3PT Field Goal,04-14-2004,Backcourt,Back Court,2004
2004,2003-04,Los Angeles Clippers,Eddie House,G,SG,False,3PT Field Goal,04-14-2004,Above the Break 3,Right Side Center,2004
2004,2003-04,Toronto Raptors,Vince Carter,G,SG,False,3PT Field Goal,04-14-2004,Backcourt,Back Court,2004
2004,2003-04,Phoenix Suns,Casey Jacobsen,F,SF,True,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,Minnesota Timberwolves,Wally Szczerbiak,F,SF,True,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,Houston Rockets,Scott Padgett,F,PF,False,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,Houston Rockets,Bostjan Nachbar,F,SF,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,New York Knicks,Stephon Marbury,G,PG,False,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Houston Rockets,Mark Jackson,G,PG,True,3PT Field Goal,04-14-2004,Above the Break 3,Center,2004
2004,2003-04,New Jersey Nets,Jason Kidd,G,PG,True,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
2004,2003-04,Boston Celtics,Ricky Davis,F,SF-SG,True,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,Miami Heat,Eddie Jones,G,SG,True,3PT Field Goal,04-14-2004,Right Corner 3,Right Side,2004
2004,2003-04,Denver Nuggets,Earl Boykins,G,SG,True,3PT Field Goal,04-14-2004,Above the Break 3,Left Side Center,2004
